source,code_snippet,secret_span_start,secret_span_end,file_path,line_number,length,has_secret,hard_negative,entropy,rule
hard_negative,"{ ""request_metadata"": { ""trace"": ""activity"" } }",-1,-1,-1,-1,-1,0,1,2.5,stopword
hard_negative,"get_user_by_id(""REPLACE_ME"")",-1,-1,-1,-1,-1,0,1,2.846,placeholder
hard_negative,"trace_id = ""aVysMelG3cKs5KwN4CBGlB9gybyRcb+y""",-1,-1,-1,-1,-1,0,1,4.312,fake_entropy
hard_negative,"fetch_by_hash(""072f59456b1c4ea2b76a582430d855eb"")",-1,-1,-1,-1,-1,0,1,3.816,fake_entropy
hard_negative,"trace_id = ""commit_sha""",-1,-1,-1,-1,-1,0,1,3.122,stopword
hard_negative,"build: checksum: ""REDACTED""",-1,-1,-1,-1,-1,0,1,2.5,placeholder
hard_negative,"request_id = ""f462c6989078dd7a7d5e2c0a1fd1648b""",-1,-1,-1,-1,-1,0,1,3.804,fake_entropy
hard_negative,"fetch_by_hash(""cc3db5e1c379e9fee4e843cfc62ffff7"")",-1,-1,-1,-1,-1,0,1,3.454,fake_entropy
hard_negative,"get_user_by_id(""color_hex"")",-1,-1,-1,-1,-1,0,1,2.948,stopword
hard_negative,"get_user_by_id(""be98f372f8fe3baae29fb9d156f7f24c"")",-1,-1,-1,-1,-1,0,1,3.671,hash_or_id
hard_negative,"log_request(""test"")",-1,-1,-1,-1,-1,0,1,1.5,placeholder
hard_negative,"build: checksum: ""mock""",-1,-1,-1,-1,-1,0,1,2.0,placeholder
hard_negative,"build: checksum: ""ad7ce190073a6dcada14be3c08214b38""",-1,-1,-1,-1,-1,0,1,3.695,hash_or_id
hard_negative,"get_user_by_id(""test123"")",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"log_request(""password123"")",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"trace_id = ""e904885b43e3d689c5bbd77c74cb1f01""",-1,-1,-1,-1,-1,0,1,3.718,hash_or_id
hard_negative,"build: checksum: ""admin123""",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"build: checksum: ""d0eea29854070d4d303f8620e3a80ecc""",-1,-1,-1,-1,-1,0,1,3.57,hash_or_id
hard_negative,"request_id = ""TODO""",-1,-1,-1,-1,-1,0,1,1.5,placeholder
hard_negative,"fetch_by_hash(""ORtWnmRbIkaKGVwQJvpIPNvt"")",-1,-1,-1,-1,-1,0,1,4.252,fake_entropy
hard_negative,"build: checksum: ""css_class""",-1,-1,-1,-1,-1,0,1,2.059,stopword
hard_negative,"build: checksum: ""ef4740e7ea81aa56acdceac7926dd3e602acd2da""",-1,-1,-1,-1,-1,0,1,3.594,fake_entropy
hard_negative,"fetch_by_hash(""iv"")",-1,-1,-1,-1,-1,0,1,1.0,stopword
hard_negative,"request_id = ""account""",-1,-1,-1,-1,-1,0,1,2.522,stopword
hard_negative,"get_user_by_id(""do/A688JrAO2Lxp0Bkf3xfl6OcBWJqqZ"")",-1,-1,-1,-1,-1,0,1,4.438,fake_entropy
hard_negative,"get_user_by_id(""admin123"")",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"get_user_by_id(""8OiHaMPxJ1Jexx4Z8c0sc9uP"")",-1,-1,-1,-1,-1,0,1,4.054,fake_entropy
hard_negative,"request_id = ""element_id""",-1,-1,-1,-1,-1,0,1,2.846,stopword
hard_negative,"build: checksum: ""cache_key""",-1,-1,-1,-1,-1,0,1,2.725,stopword
hard_negative,"{ ""request_metadata"": { ""trace"": ""89e02cc1711b037bd52633ecc98111f9"" } }",-1,-1,-1,-1,-1,0,1,3.593,hash_or_id
hard_negative,"fetch_by_hash(""dba0931a720f2888bf7a2ce68bf5ae97"")",-1,-1,-1,-1,-1,0,1,3.718,hash_or_id
hard_negative,"trace_id = ""7572b0d78509b58b171a9a659949a37b""",-1,-1,-1,-1,-1,0,1,3.438,hash_or_id
hard_negative,"trace_id = ""password123""",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"build: checksum: ""admin123""",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"{ ""request_metadata"": { ""trace"": ""50005bbd2cb3e17c3d8ef9ee34e6268f"" } }",-1,-1,-1,-1,-1,0,1,3.754,hash_or_id
hard_negative,"request_id = ""3a7c9321992b6fdb0bb0726eb45a480a""",-1,-1,-1,-1,-1,0,1,3.793,hash_or_id
hard_negative,"cache_key = ""nlR+IgmsXSQ4iqwXffH89Ic3""",-1,-1,-1,-1,-1,0,1,4.335,fake_entropy
hard_negative,"cache_key = ""password123""",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"get_user_by_id(""cd6788057a10fe85e4cfe629699920f0"")",-1,-1,-1,-1,-1,0,1,3.656,hash_or_id
hard_negative,"cache_key = ""28amm17soXU24EdePFGOpSHEXx2W9M2Z""",-1,-1,-1,-1,-1,0,1,4.562,fake_entropy
hard_negative,"fetch_by_hash(""39664a0ba16559ad05b13def20b8cccf"")",-1,-1,-1,-1,-1,0,1,3.796,hash_or_id
hard_negative,"fetch_by_hash(""root"")",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"trace_id = ""account""",-1,-1,-1,-1,-1,0,1,2.522,stopword
hard_negative,"trace_id = ""sample""",-1,-1,-1,-1,-1,0,1,2.585,placeholder
hard_negative,"build: checksum: ""b8d72a5656139b3b10675a812915c6cd""",-1,-1,-1,-1,-1,0,1,3.601,fake_entropy
hard_negative,"fetch_by_hash(""21bfc40d7a7b77608d264cd35d0207c8"")",-1,-1,-1,-1,-1,0,1,3.59,fake_entropy
hard_negative,"fetch_by_hash(""nonce"")",-1,-1,-1,-1,-1,0,1,1.922,stopword
hard_negative,"trace_id = ""password123""",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"get_user_by_id(""hash"")",-1,-1,-1,-1,-1,0,1,1.5,stopword
hard_negative,"cache_key = ""sample""",-1,-1,-1,-1,-1,0,1,2.585,placeholder
hard_negative,"fetch_by_hash(""root"")",-1,-1,-1,-1,-1,0,1,1.5,stopword
hard_negative,"build: checksum: ""REPLACE_ME""",-1,-1,-1,-1,-1,0,1,2.846,placeholder
hard_negative,"{ ""request_metadata"": { ""trace"": ""password123"" } }",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"{ ""request_metadata"": { ""trace"": ""cddd5763b897888351b0ca8554aeccf0f7818735"" } }",-1,-1,-1,-1,-1,0,1,3.653,fake_entropy
hard_negative,"trace_id = ""test123""",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"build: checksum: ""object_id""",-1,-1,-1,-1,-1,0,1,3.17,stopword
hard_negative,"fetch_by_hash(""2344c81dc60679f1635896e94567d69a"")",-1,-1,-1,-1,-1,0,1,3.679,hash_or_id
hard_negative,"request_id = ""ac3179f0ee8e4be6a9e7468f""",-1,-1,-1,-1,-1,0,1,3.518,fake_entropy
hard_negative,"request_id = ""dummy""",-1,-1,-1,-1,-1,0,1,1.922,placeholder
hard_negative,"cache_key = ""32fec1860b08b093efcf3eb1b4d4a83e""",-1,-1,-1,-1,-1,0,1,3.617,hash_or_id
hard_negative,"get_user_by_id(""object_id"")",-1,-1,-1,-1,-1,0,1,3.17,stopword
hard_negative,"{ ""request_metadata"": { ""trace"": ""feb99a8dc009ad56f9806a479859b0c8"" } }",-1,-1,-1,-1,-1,0,1,3.492,hash_or_id
hard_negative,"build: checksum: ""admin123""",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"fetch_by_hash(""26c5ad3e6d27354b06e354916956df5d"")",-1,-1,-1,-1,-1,0,1,3.626,hash_or_id
hard_negative,"fetch_by_hash(""root"")",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"get_user_by_id(""99cb7b5fc3dc1fd5007d7d187248c788"")",-1,-1,-1,-1,-1,0,1,3.512,hash_or_id
hard_negative,"trace_id = ""sha1""",-1,-1,-1,-1,-1,0,1,2.0,stopword
hard_negative,"log_request(""dummy"")",-1,-1,-1,-1,-1,0,1,1.922,placeholder
hard_negative,"{ ""request_metadata"": { ""trace"": ""salt"" } }",-1,-1,-1,-1,-1,0,1,2.0,stopword
hard_negative,"{ ""request_metadata"": { ""trace"": ""element_id"" } }",-1,-1,-1,-1,-1,0,1,2.846,stopword
hard_negative,"get_user_by_id(""element_id"")",-1,-1,-1,-1,-1,0,1,2.846,stopword
hard_negative,"fetch_by_hash(""test123"")",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"trace_id = ""session_id""",-1,-1,-1,-1,-1,0,1,2.646,stopword
hard_negative,"build: checksum: ""b04ff4ddfcad40f9b02adfbcdf57aa6c3aea6c43""",-1,-1,-1,-1,-1,0,1,3.518,fake_entropy
hard_negative,"fetch_by_hash(""d292d77ce8721d294bcfa2bed246148a"")",-1,-1,-1,-1,-1,0,1,3.531,hash_or_id
hard_negative,"{ ""request_metadata"": { ""trace"": ""k+0gGsNT0n7y8V8tKvNIKZzVhusRA7aXmNG/KcFt"" } }",-1,-1,-1,-1,-1,0,1,4.734,fake_entropy
hard_negative,"log_request(""1efeda2dd401cf8e4849f067e1b3bb27ffab806f"")",-1,-1,-1,-1,-1,0,1,3.74,fake_entropy
hard_negative,"build: checksum: ""3f320adc25679222d9e4417fb33445bdae7736d9""",-1,-1,-1,-1,-1,0,1,3.723,fake_entropy
hard_negative,"trace_id = ""a32676d61adf49b04ee39621ff809172""",-1,-1,-1,-1,-1,0,1,3.718,hash_or_id
hard_negative,"{ ""request_metadata"": { ""trace"": ""9aef84576d7f9157c003b29105c446cad24b6be9475"" } }",-1,-1,-1,-1,-1,0,1,3.877,fake_entropy
hard_negative,"get_user_by_id(""test123"")",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"get_user_by_id(""70ebe9ae9832c0e5ade6c575c4f64752"")",-1,-1,-1,-1,-1,0,1,3.715,hash_or_id
hard_negative,"request_id = ""root""",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"{ ""request_metadata"": { ""trace"": ""activity"" } }",-1,-1,-1,-1,-1,0,1,2.5,stopword
hard_negative,"build: checksum: ""871484e14ef437746e188a059a8b2ecd""",-1,-1,-1,-1,-1,0,1,3.665,hash_or_id
hard_negative,"{ ""request_metadata"": { ""trace"": ""5737be5d93228877ca7253ea93e02117"" } }",-1,-1,-1,-1,-1,0,1,3.468,fake_entropy
hard_negative,"trace_id = ""job_id""",-1,-1,-1,-1,-1,0,1,2.585,stopword
hard_negative,"trace_id = ""oRDZAeFNgKi6zQPzCgDhFeq0zFxXxpYO""",-1,-1,-1,-1,-1,0,1,4.453,fake_entropy
hard_negative,"fetch_by_hash(""example"")",-1,-1,-1,-1,-1,0,1,2.522,placeholder
hard_negative,"get_user_by_id(""pND8lOKbd1e6BOvZ2JQ59+2xtjwsaGcG"")",-1,-1,-1,-1,-1,0,1,4.812,fake_entropy
hard_negative,"{ ""request_metadata"": { ""trace"": ""9dbf91719706fbb12ae0f8e7cdcb67ba"" } }",-1,-1,-1,-1,-1,0,1,3.566,hash_or_id
hard_negative,"trace_id = ""password123""",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"request_id = ""root""",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"request_id = ""TODO""",-1,-1,-1,-1,-1,0,1,1.5,placeholder
hard_negative,"trace_id = ""password123""",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"build: checksum: ""mock""",-1,-1,-1,-1,-1,0,1,2.0,placeholder
hard_negative,"get_user_by_id(""cd24033994bdf372c3389b09fcd40132"")",-1,-1,-1,-1,-1,0,1,3.397,hash_or_id
hard_negative,"{ ""request_metadata"": { ""trace"": ""admin"" } }",-1,-1,-1,-1,-1,0,1,2.322,stopword
hard_negative,"get_user_by_id(""test123"")",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"fetch_by_hash(""request_id"")",-1,-1,-1,-1,-1,0,1,3.122,stopword
hard_negative,"request_id = ""sample""",-1,-1,-1,-1,-1,0,1,2.585,placeholder
hard_negative,"log_request(""770ab4259a91592e06e05b1ec4236d10a84ab50ee654561d95e9c"")",-1,-1,-1,-1,-1,0,1,3.73,fake_entropy
hard_negative,"cache_key = ""a59ccdab9f73a5f084d9298dd71459215dcfb9df""",-1,-1,-1,-1,-1,0,1,3.609,fake_entropy
hard_negative,"cache_key = ""root""",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"build: checksum: ""5879fb181183294c66a42d41ad55ca82""",-1,-1,-1,-1,-1,0,1,3.656,fake_entropy
hard_negative,"cache_key = ""8914d49207adf2893f60902d1cfdcd82""",-1,-1,-1,-1,-1,0,1,3.504,hash_or_id
hard_negative,"fetch_by_hash(""a70b662d0ca64b79592b729162a4fb97"")",-1,-1,-1,-1,-1,0,1,3.476,hash_or_id
hard_negative,"get_user_by_id(""uuid"")",-1,-1,-1,-1,-1,0,1,1.5,stopword
hard_negative,"log_request(""f1cbe376a47403432e9c1f9e9aac6d6b"")",-1,-1,-1,-1,-1,0,1,3.71,hash_or_id
hard_negative,"{ ""request_metadata"": { ""trace"": ""8451f427965add95587d729e9b80c5f9"" } }",-1,-1,-1,-1,-1,0,1,3.641,hash_or_id
hard_negative,"{ ""request_metadata"": { ""trace"": ""802cbff13812e7037294789f638fa5b4"" } }",-1,-1,-1,-1,-1,0,1,3.742,hash_or_id
hard_negative,"{ ""request_metadata"": { ""trace"": ""hESMB14nUo7p87P80qE0vcdZyqgh+YiU"" } }",-1,-1,-1,-1,-1,0,1,4.562,fake_entropy
hard_negative,"log_request(""AKSPgCJd/ipeNykPUSHg0KsTnZVZhcb4"")",-1,-1,-1,-1,-1,0,1,4.688,fake_entropy
hard_negative,"cache_key = ""Wr9u1HdlVzGk4kut0tiNMfKi""",-1,-1,-1,-1,-1,0,1,4.252,fake_entropy
hard_negative,"trace_id = ""84440e35ac4789b23a4cf6daffec2fafc8a1012b""",-1,-1,-1,-1,-1,0,1,3.763,fake_entropy
hard_negative,"build: checksum: ""addon""",-1,-1,-1,-1,-1,0,1,1.922,stopword
hard_negative,"trace_id = ""addon""",-1,-1,-1,-1,-1,0,1,1.922,stopword
hard_negative,"log_request(""m/G12b6g9bS7FnrmckGJ0gmwHVEvq/zM"")",-1,-1,-1,-1,-1,0,1,4.601,fake_entropy
hard_negative,"request_id = ""d080b3f38d9fa61e540bc860ddf55899""",-1,-1,-1,-1,-1,0,1,3.617,hash_or_id
hard_negative,"get_user_by_id(""password123"")",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"request_id = ""9b750b8cf0d2da8aa1ad1788375ed6c7fbb3a88f""",-1,-1,-1,-1,-1,0,1,3.675,fake_entropy
hard_negative,"{ ""request_metadata"": { ""trace"": ""873aa620ecba6d82bd62cd5f22323d565e5aeab0"" } }",-1,-1,-1,-1,-1,0,1,3.537,fake_entropy
hard_negative,"cache_key = ""sha256""",-1,-1,-1,-1,-1,0,1,2.585,stopword
hard_negative,"get_user_by_id(""fingerprint"")",-1,-1,-1,-1,-1,0,1,2.914,stopword
hard_negative,"request_id = ""ca7e4dd6e3ed25a31cf80195""",-1,-1,-1,-1,-1,0,1,3.772,fake_entropy
hard_negative,"trace_id = ""root""",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"get_user_by_id(""f78c30e74e3ef4fc339641e091fd667a"")",-1,-1,-1,-1,-1,0,1,3.554,fake_entropy
hard_negative,"log_request(""root"")",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"build: checksum: ""fake""",-1,-1,-1,-1,-1,0,1,2.0,placeholder
hard_negative,"get_user_by_id(""cbcc2c904a30c0c7f4dc0b84e324325b"")",-1,-1,-1,-1,-1,0,1,3.44,fake_entropy
hard_negative,"cache_key = ""0sbxME0XlEWVpBtfJrXVt4t6""",-1,-1,-1,-1,-1,0,1,4.054,fake_entropy
hard_negative,"build: checksum: ""account""",-1,-1,-1,-1,-1,0,1,2.522,stopword
hard_negative,"fetch_by_hash(""password123"")",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"get_user_by_id(""id"")",-1,-1,-1,-1,-1,0,1,1.0,stopword
hard_negative,"request_id = ""544212e0fb2bc5da7ef59d2c1aa0db57""",-1,-1,-1,-1,-1,0,1,3.617,hash_or_id
hard_negative,"request_id = ""8cf75c34b406e2dc9c64b66fdb1db297""",-1,-1,-1,-1,-1,0,1,3.703,fake_entropy
hard_negative,"{ ""request_metadata"": { ""trace"": ""03569d1c2df9560893ec32832260072d"" } }",-1,-1,-1,-1,-1,0,1,3.504,hash_or_id
hard_negative,"log_request(""root"")",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"cache_key = ""deployment_id""",-1,-1,-1,-1,-1,0,1,3.393,stopword
hard_negative,"build: checksum: ""mock""",-1,-1,-1,-1,-1,0,1,2.0,placeholder
hard_negative,"log_request(""f9809b0cd0e4730e0095f2dac4a31600"")",-1,-1,-1,-1,-1,0,1,3.664,hash_or_id
hard_negative,"request_id = ""KLZKFUbIAXEQV6je/3E/gTyfFkZVY10IsP8S8S2R""",-1,-1,-1,-1,-1,0,1,4.872,fake_entropy
hard_negative,"request_id = ""TODO""",-1,-1,-1,-1,-1,0,1,1.5,placeholder
hard_negative,"log_request(""4/l4xKgkb8Ncf7TWBgx17Gq7kNXKk++bUqxl23jnBJgNvLw2l"")",-1,-1,-1,-1,-1,0,1,4.747,fake_entropy
hard_negative,"log_request(""root"")",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"fetch_by_hash(""IepTaHq9kJgKIK4G6a7M6t6IOwz7kKs1"")",-1,-1,-1,-1,-1,0,1,4.367,fake_entropy
hard_negative,"cache_key = ""dmmrZy/wG/drw1HqD7f2QjlyUaBUtKK5W7oGwNzN""",-1,-1,-1,-1,-1,0,1,4.703,fake_entropy
hard_negative,"trace_id = ""guid""",-1,-1,-1,-1,-1,0,1,2.0,stopword
hard_negative,"fetch_by_hash(""014df517-39d1-4453-b7b3-9930c563627c"")",-1,-1,-1,-1,-1,0,1,3.687,stopword
hard_negative,"get_user_by_id(""root"")",-1,-1,-1,-1,-1,0,1,1.5,stopword
hard_negative,"log_request(""b3df18681099b26b2eb7f64a7179d3d6"")",-1,-1,-1,-1,-1,0,1,3.656,hash_or_id
hard_negative,"{ ""request_metadata"": { ""trace"": ""example"" } }",-1,-1,-1,-1,-1,0,1,2.522,placeholder
hard_negative,"get_user_by_id(""27747dd39cd9852678ac1d436291f7c8"")",-1,-1,-1,-1,-1,0,1,3.543,fake_entropy
hard_negative,"build: checksum: ""8ea5f1037770308b7a7824dac540af2d""",-1,-1,-1,-1,-1,0,1,3.614,fake_entropy
hard_negative,"get_user_by_id(""+C7CpoXCdt7lADireFe2NUgx"")",-1,-1,-1,-1,-1,0,1,4.22,fake_entropy
hard_negative,"fetch_by_hash(""test123"")",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"trace_id = ""INU4MEx95Ag+BiJJntk2LPiVA9aW40YX""",-1,-1,-1,-1,-1,0,1,4.688,fake_entropy
hard_negative,"build: checksum: ""test""",-1,-1,-1,-1,-1,0,1,1.5,placeholder
hard_negative,"log_request(""0f91ee395959684956cadfa34328722e"")",-1,-1,-1,-1,-1,0,1,3.73,hash_or_id
hard_negative,"{ ""request_metadata"": { ""trace"": ""root"" } }",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"trace_id = ""uuid""",-1,-1,-1,-1,-1,0,1,1.5,stopword
hard_negative,"fetch_by_hash(""password123"")",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"request_id = ""4fdd4be978b88115cf2b161792311b27""",-1,-1,-1,-1,-1,0,1,3.57,fake_entropy
hard_negative,"cache_key = ""password123""",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"build: checksum: ""root""",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"request_id = ""AlgRJ3Lf3JePEIG2W4buNGDeNGjiOVJi""",-1,-1,-1,-1,-1,0,1,4.453,fake_entropy
hard_negative,"{ ""request_metadata"": { ""trace"": ""admin123"" } }",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"{ ""request_metadata"": { ""trace"": ""nonce"" } }",-1,-1,-1,-1,-1,0,1,1.922,stopword
hard_negative,"cache_key = ""id""",-1,-1,-1,-1,-1,0,1,1.0,stopword
hard_negative,"cache_key = ""bd1cda00c85685ceb0ef95a8705a01d2""",-1,-1,-1,-1,-1,0,1,3.605,hash_or_id
hard_negative,"get_user_by_id(""test123"")",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"{ ""request_metadata"": { ""trace"": ""fake"" } }",-1,-1,-1,-1,-1,0,1,2.0,placeholder
hard_negative,"build: checksum: ""014df517-39d1-4453-b7b3-9930c563627c""",-1,-1,-1,-1,-1,0,1,3.687,stopword
hard_negative,"trace_id = ""dummy""",-1,-1,-1,-1,-1,0,1,1.922,placeholder
hard_negative,"trace_id = ""nmHhLYOxHJh4zEZeemCqiF4Wc/xabIRu""",-1,-1,-1,-1,-1,0,1,4.625,fake_entropy
hard_negative,"log_request(""mock"")",-1,-1,-1,-1,-1,0,1,2.0,placeholder
hard_negative,"cache_key = ""mock""",-1,-1,-1,-1,-1,0,1,2.0,placeholder
hard_negative,"get_user_by_id(""password123"")",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"{ ""request_metadata"": { ""trace"": ""css_class"" } }",-1,-1,-1,-1,-1,0,1,2.059,stopword
hard_negative,"trace_id = ""1496ccd5ad2d163db9a38a4e""",-1,-1,-1,-1,-1,0,1,3.554,fake_entropy
hard_negative,"{ ""request_metadata"": { ""trace"": ""admin123"" } }",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"{ ""request_metadata"": { ""trace"": ""eab66718ee288325840d1775af43f7e8"" } }",-1,-1,-1,-1,-1,0,1,3.637,hash_or_id
hard_negative,"fetch_by_hash(""dummy"")",-1,-1,-1,-1,-1,0,1,1.922,placeholder
hard_negative,"{ ""request_metadata"": { ""trace"": ""YfGvXR0+xb7cmiBol7ixALxR"" } }",-1,-1,-1,-1,-1,0,1,4.137,fake_entropy
hard_negative,"log_request(""080aab5b9c21e66f77521b788f3aa29c"")",-1,-1,-1,-1,-1,0,1,3.718,hash_or_id
hard_negative,"build: checksum: ""color_hex""",-1,-1,-1,-1,-1,0,1,2.948,stopword
hard_negative,"request_id = ""REPLACE_ME""",-1,-1,-1,-1,-1,0,1,2.846,placeholder
hard_negative,"cache_key = ""fd920e954085731111f38d67640588aa""",-1,-1,-1,-1,-1,0,1,3.703,fake_entropy
hard_negative,"cache_key = ""e965005d61b87b754fcc5d69511884bb79e7491a""",-1,-1,-1,-1,-1,0,1,3.675,fake_entropy
hard_negative,"trace_id = ""e481ac9062e383248749e71af656d8fe""",-1,-1,-1,-1,-1,0,1,3.765,hash_or_id
hard_negative,"get_user_by_id(""8707c9a62dd68c9477799fba0d6aa5cc"")",-1,-1,-1,-1,-1,0,1,3.465,hash_or_id
hard_negative,"trace_id = ""a02da95115a2d78319a59cd5c65ae55c""",-1,-1,-1,-1,-1,0,1,3.366,fake_entropy
hard_negative,"get_user_by_id(""e535a5b7e8ddd7be08322801327f790b"")",-1,-1,-1,-1,-1,0,1,3.561,hash_or_id
hard_negative,"request_id = ""mock""",-1,-1,-1,-1,-1,0,1,2.0,placeholder
hard_negative,"log_request(""asset_name"")",-1,-1,-1,-1,-1,0,1,2.722,stopword
hard_negative,"get_user_by_id(""fake"")",-1,-1,-1,-1,-1,0,1,2.0,placeholder
hard_negative,"cache_key = ""919654ea6b0f86a394be99429af391a7""",-1,-1,-1,-1,-1,0,1,3.526,fake_entropy
hard_negative,"build: checksum: ""svkGIiND89HSxSEY8kdac9yOxIW8N/C0""",-1,-1,-1,-1,-1,0,1,4.476,fake_entropy
hard_negative,"request_id = ""md5""",-1,-1,-1,-1,-1,0,1,1.585,stopword
hard_negative,"cache_key = ""guid""",-1,-1,-1,-1,-1,0,1,2.0,stopword
hard_negative,"request_id = ""b393e28d2451dc877b3f41957accd9fc""",-1,-1,-1,-1,-1,0,1,3.718,fake_entropy
hard_negative,"cache_key = ""lb3gGIG+auLUtrtJq0Z6ywXoJdjE""",-1,-1,-1,-1,-1,0,1,4.593,fake_entropy
hard_negative,"request_id = ""97295c5e88a29b7c637b1590d4""",-1,-1,-1,-1,-1,0,1,3.719,fake_entropy
hard_negative,"fetch_by_hash(""010254bbed34e954684dc8fdeb09b8bfb09c2703"")",-1,-1,-1,-1,-1,0,1,3.718,fake_entropy
hard_negative,"{ ""request_metadata"": { ""trace"": ""29f0e05f154e3a7250e25c0853d6d2df"" } }",-1,-1,-1,-1,-1,0,1,3.629,hash_or_id
hard_negative,"cache_key = ""deployment_id""",-1,-1,-1,-1,-1,0,1,3.393,stopword
hard_negative,"fetch_by_hash(""css_class"")",-1,-1,-1,-1,-1,0,1,2.059,stopword
hard_negative,"fetch_by_hash(""admin123"")",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"request_id = ""password123""",-1,-1,-1,-1,-1,0,1,3.278,default_credential
hard_negative,"fetch_by_hash(""TdbEjIlZHJuyxNU7W4+hrojKcTJ5pHeU"")",-1,-1,-1,-1,-1,0,1,4.688,fake_entropy
hard_negative,"log_request(""sha256"")",-1,-1,-1,-1,-1,0,1,2.585,stopword
hard_negative,"log_request(""admin123"")",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"fetch_by_hash(""69262a39ce4e260699770b92d3caac4a"")",-1,-1,-1,-1,-1,0,1,3.426,hash_or_id
hard_negative,"log_request(""asset_name"")",-1,-1,-1,-1,-1,0,1,2.722,stopword
hard_negative,"cache_key = ""admin123""",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"trace_id = ""NEHfXJJT5fdWmaKUERRs/+Xnr90JG2b4UNcEE+g4""",-1,-1,-1,-1,-1,0,1,4.653,fake_entropy
hard_negative,"request_id = ""admin123""",-1,-1,-1,-1,-1,0,1,3.0,default_credential
hard_negative,"fetch_by_hash(""root"")",-1,-1,-1,-1,-1,0,1,1.5,default_credential
hard_negative,"request_id = ""test123""",-1,-1,-1,-1,-1,0,1,2.522,default_credential
hard_negative,"get_user_by_id(""f1ccbfe18687fba8483607f9cbf5d91b"")",-1,-1,-1,-1,-1,0,1,3.653,hash_or_id
hard_negative,"cache_key = ""sample""",-1,-1,-1,-1,-1,0,1,2.585,placeholder
hard_negative,"request_id = ""3lHtPn81IUuO3W6nokf9CdJ5uobjtrGg""",-1,-1,-1,-1,-1,0,1,4.688,fake_entropy
hard_negative,"fetch_by_hash(""395b04f25ddb0390cd981ddf321f459a"")",-1,-1,-1,-1,-1,0,1,3.543,hash_or_id
hard_negative,"{ ""request_metadata"": { ""trace"": ""trace_id"" } }",-1,-1,-1,-1,-1,0,1,3.0,stopword
hard_negative,"log_request(""G+kTDpuhYShjt825aY7ovzKD"")",-1,-1,-1,-1,-1,0,1,4.335,fake_entropy
hard_negative,"request_id = ""9gkO0cxXXgkJsNhQfSNhcWNgltRg3Lg8""",-1,-1,-1,-1,-1,0,1,4.239,fake_entropy
hard_negative,"build: checksum: ""1a3590b8c92545af39a0d49a834c68e1""",-1,-1,-1,-1,-1,0,1,3.718,hash_or_id
hard_negative,"get_user_by_id(""0ba9f36e5212fb6ff5e8192966f07532"")",-1,-1,-1,-1,-1,0,1,3.528,fake_entropy
hard_negative,"fetch_by_hash(""IGaX3YL46dbsALeu2AjdyYbSudn5k57Cbh0taVQh"")",-1,-1,-1,-1,-1,0,1,4.734,fake_entropy
